,0,1,2,3,4,5,6,7,8,9,10
25207,0,0,0,0,0,0,0,0,0,0,1
25208,0,0,0,0,0,0,0,0,0,0,1
25209,0,0,0,0,0,0,0,0,0,0,1
25210,0,0,0,0,0,0,0,0,0,0,1
25211,0,0,0,0,0,0,0,0,0,0,1
25212,0,0,0,0,0,0,0,0,0,0,1
25213,0,0,0,0,0,0,0,0,0,0,1
25214,0,0,0,0,0,0,0,0,0,0,1
25215,0,0,0,0,0,0,0,0,0,0,1
25216,0,0,0,0,0,0,0,0,0,0,1
25217,0,0,0,0,0,0,0,0,0,0,1
25218,0,0,0,0,0,0,0,0,0,0,1
25219,0,0,0,0,0,0,0,0,0,0,1
25220,0,0,0,0,0,0,0,0,0,0,1
25221,0,0,0,0,0,0,0,0,0,0,1
25222,0,0,0,0,0,0,0,0,0,0,1
25223,0,0,0,0,0,0,0,0,0,0,1
25224,0,0,0,0,0,0,0,0,0,0,1
25225,0,0,0,0,0,0,0,0,0,0,1
25226,0,0,0,0,0,0,0,0,0,0,1
25227,0,0,0,0,0,0,0,0,0,0,1
25228,0,0,0,0,0,0,0,0,0,0,1
25229,0,0,0,0,0,0,0,0,0,0,1
25230,0,0,0,0,0,0,0,0,0,0,1
25231,0,0,0,0,0,0,0,0,0,0,1
25232,0,0,0,0,0,0,0,0,0,0,1
25233,0,0,0,0,0,0,0,0,0,0,1
25234,0,0,0,0,0,0,0,0,0,0,1
25235,0,0,0,0,0,0,0,0,0,0,1
25236,0,0,0,0,0,0,0,0,0,0,1
25237,0,0,0,0,0,0,0,0,0,0,1
25238,0,0,0,0,0,0,0,0,0,0,1
25239,0,0,0,0,0,0,0,0,0,0,1
25240,0,0,0,0,0,0,0,0,0,0,1
25241,0,0,0,0,0,0,0,0,0,0,1
25242,0,0,0,0,0,0,0,0,0,0,1
25243,0,0,0,0,0,0,0,0,0,0,1
25244,0,0,0,0,0,0,0,0,0,0,1
25245,0,0,0,0,0,0,0,0,0,0,1
25246,0,0,0,0,0,0,0,0,0,0,1
25247,0,0,0,0,0,0,0,0,0,0,1
25248,0,0,0,0,0,0,0,0,0,0,1
25249,0,0,0,0,0,0,0,0,0,0,1
25250,0,0,0,0,0,0,0,0,0,0,1
25251,0,0,0,0,0,0,0,0,0,0,1
25252,0,0,0,0,0,0,0,0,0,0,1
25253,0,0,0,0,0,0,0,0,0,0,1
25254,0,0,0,0,0,0,0,0,0,0,1
25255,0,0,0,0,0,0,0,0,0,0,1
25256,0,0,0,0,0,0,0,0,0,0,1
25257,0,0,0,0,0,0,0,0,0,0,1
25258,0,0,0,0,0,0,0,0,0,0,1
25259,0,0,0,0,0,0,0,0,0,0,1
25260,0,0,0,0,0,0,0,0,0,0,1
25261,0,0,0,0,0,0,0,0,0,0,1
25262,0,0,0,0,0,0,0,0,0,0,1
25263,0,0,0,0,0,0,0,0,0,0,1
25264,0,0,0,0,0,0,0,0,0,0,1
25265,0,0,0,0,0,0,0,0,0,0,1
25266,0,0,0,0,0,0,0,0,0,0,1
25267,0,0,0,0,0,0,0,0,0,0,1
25268,0,0,0,0,0,0,0,0,0,0,1
25269,0,0,0,0,0,0,0,0,0,0,1
25270,0,0,0,0,0,0,0,0,0,0,1
25271,0,0,0,0,0,0,0,0,0,0,1
25272,0,0,0,0,0,0,0,0,0,0,1
25273,0,0,0,0,0,0,0,0,0,0,1
25274,0,0,0,0,0,0,0,0,0,0,1
25275,0,0,0,0,0,0,0,0,0,0,1
25276,0,0,0,0,0,0,0,0,0,0,1
25277,0,0,0,0,0,0,0,0,0,0,1
25278,0,0,0,0,0,0,0,0,0,0,1
25279,0,0,0,0,0,0,0,0,0,0,1
25280,0,0,0,0,0,0,0,0,0,0,1
25281,0,0,0,0,0,0,0,0,0,0,1
25282,0,0,0,0,0,0,0,0,0,0,1
25283,0,0,0,0,0,0,0,0,0,0,1
25284,0,0,0,0,0,0,0,0,0,0,1
25285,0,0,0,0,0,0,0,0,0,0,1
25286,0,0,0,0,0,0,0,0,0,0,1
25287,0,0,0,0,0,0,0,0,0,0,1
25288,0,0,0,0,0,0,0,0,0,0,1
25289,0,0,0,0,0,0,0,0,0,0,1
25290,0,0,0,0,0,0,0,0,0,0,1
25291,0,0,0,0,0,0,0,0,0,0,1
25292,0,0,0,0,0,0,0,0,0,0,1
25293,0,0,0,0,0,0,0,0,0,0,0
25294,0,0,0,0,0,0,0,0,0,0,0
25295,0,0,0,0,0,0,0,0,0,0,1
25296,0,0,0,0,0,0,0,0,0,0,1
25297,0,0,0,0,0,0,0,0,0,0,1
25298,0,0,0,0,0,0,0,0,0,0,1
25299,0,0,0,0,0,0,0,0,0,0,1
25300,0,0,0,0,0,0,0,0,0,0,1
25301,0,0,0,0,0,0,0,0,0,0,1
25302,0,0,0,0,0,0,0,0,0,0,1
25303,0,0,0,0,0,0,0,0,0,0,1
25304,0,0,0,0,0,0,0,0,0,0,1
25305,0,0,0,0,0,0,0,0,0,0,1
25306,0,0,0,0,0,0,0,0,0,0,1
25307,0,0,0,0,0,0,0,0,0,0,1
25308,0,0,0,0,0,0,0,0,0,0,1
25309,0,0,0,0,0,0,0,0,0,0,1
25310,0,0,0,0,0,0,0,0,0,0,1
25311,0,0,0,0,0,0,0,0,0,0,1
25312,0,0,0,0,0,0,0,0,0,0,1
25313,0,0,0,0,0,0,0,0,0,0,1
25314,0,0,0,0,0,0,0,0,0,0,1
25315,0,0,0,0,0,0,0,0,0,0,1
25316,0,0,0,0,0,0,0,0,0,0,1
25317,0,0,0,0,0,0,0,0,0,0,1
25318,0,0,0,0,0,0,0,0,0,0,1
25319,0,0,0,0,0,0,0,0,0,0,1
25320,0,0,0,0,0,0,0,0,0,0,1
25321,0,0,0,0,0,0,0,0,0,0,1
25322,0,0,0,0,0,0,0,0,0,0,1
25323,0,0,0,0,0,0,0,0,0,0,1
25324,0,0,0,0,0,0,0,0,0,0,1
25325,0,0,0,0,0,0,0,0,0,0,1
25326,0,0,0,0,0,0,0,0,0,0,1
25327,0,0,0,0,0,0,0,0,0,0,1
25328,0,0,0,0,0,0,0,0,0,0,1
25329,0,0,0,0,0,0,0,0,0,0,1
25330,0,0,0,0,0,0,0,0,0,0,1
25331,0,0,0,0,0,0,0,0,0,0,1
25332,0,0,0,0,0,0,0,0,0,0,1
25333,0,0,0,0,0,0,0,0,0,0,1
25334,0,0,0,0,0,0,0,0,0,0,1
25335,0,0,0,0,0,0,0,0,0,0,1
25336,0,0,0,0,0,0,0,0,0,0,1
25337,0,0,0,0,0,0,0,0,0,0,1
25338,0,0,0,0,0,0,0,0,0,0,1
25339,0,0,0,0,0,0,0,0,0,0,1
25340,0,0,0,0,0,0,0,0,0,0,1
25341,0,0,0,0,0,0,0,0,0,0,1
25342,0,0,0,0,0,0,0,0,0,0,1
25343,0,0,0,0,0,0,0,0,0,0,1
25344,0,0,0,0,0,0,0,0,0,0,1
25345,0,0,0,0,0,0,0,0,0,0,1
25346,0,0,0,0,0,0,0,0,0,0,1
25347,0,0,0,0,0,0,0,0,0,0,1
25348,0,0,0,0,0,0,0,0,0,0,1
25349,0,0,0,0,0,0,0,0,0,0,1
25350,0,0,0,0,0,0,0,0,0,0,1
25351,0,0,0,0,0,0,0,0,0,0,1
25352,0,0,0,0,0,0,0,0,0,0,1
25353,0,0,0,0,0,0,0,0,0,0,1
25354,0,0,0,0,0,0,0,0,0,0,1
25355,0,0,0,0,0,0,0,0,0,0,1
25356,0,0,0,0,0,0,0,0,0,0,1
25357,0,0,0,0,0,0,0,0,0,0,1
25358,0,0,0,0,0,0,0,0,0,0,1
25359,0,0,0,0,0,0,0,0,0,0,1
25360,0,0,0,0,0,0,0,0,0,0,1
25361,0,0,0,0,0,0,0,0,0,0,1
25362,0,0,0,0,0,0,0,0,0,0,1
25363,0,0,0,0,0,0,0,0,0,0,1
25364,0,0,0,0,0,0,0,0,0,0,1
25365,0,0,0,0,0,0,0,0,0,0,1
25366,0,0,0,0,0,0,0,0,0,0,1
25367,0,0,0,0,0,0,0,0,0,0,1
25368,0,0,0,0,0,0,0,0,0,0,1
25369,0,0,0,0,0,0,0,0,0,0,1
25370,0,0,0,0,0,0,0,0,0,0,1
25371,0,0,0,0,0,0,0,0,0,0,0
25372,0,0,0,0,0,0,0,0,0,0,0
25373,0,0,0,0,0,0,0,0,0,0,0
25374,0,0,0,0,0,0,0,0,0,0,1
25375,0,0,0,0,0,0,0,0,0,0,1
25376,0,0,0,0,0,0,0,0,0,0,1
25377,0,0,0,0,0,0,0,0,0,0,1
25378,0,0,0,0,0,0,0,0,0,0,1
25379,0,0,0,0,0,0,0,0,0,0,1
25380,0,0,0,0,0,0,0,0,0,0,1
25381,0,0,0,0,0,0,0,0,0,0,1
25382,0,0,0,0,0,0,0,0,0,0,1
25383,0,0,0,0,0,0,0,0,0,0,1
25384,0,0,0,0,0,0,0,0,0,0,1
25385,0,0,0,0,0,0,0,0,0,0,1
25386,0,0,0,0,0,0,0,0,0,0,1
25387,0,0,0,0,0,0,0,0,0,0,1
25388,0,0,0,0,0,0,0,0,0,0,1
25389,0,0,0,0,0,0,0,0,0,0,1
25390,0,0,0,0,0,0,0,0,0,0,1
25391,0,0,0,0,0,0,0,0,0,0,1
25392,0,0,0,0,0,0,0,0,0,0,1
25393,0,0,0,0,0,0,0,0,0,0,1
25394,0,0,0,0,0,0,0,0,0,0,1
25395,0,0,0,0,0,0,0,0,0,0,1
25396,0,0,0,0,0,0,0,0,0,0,1
25397,0,0,0,0,0,0,0,0,0,0,1
25398,0,0,0,0,0,0,0,0,0,0,1
25399,0,0,0,0,0,0,0,0,0,0,1
25400,0,0,0,0,0,0,0,0,0,0,1
25401,0,0,0,0,0,0,0,0,0,0,1
25402,0,0,0,0,0,0,0,0,0,0,1
25403,0,0,0,0,0,0,0,0,0,0,1
25404,0,0,0,0,0,0,0,0,0,0,1
25405,0,0,0,0,0,0,0,0,0,0,1
25406,0,0,0,0,0,0,0,0,0,0,1
25407,0,0,0,0,0,0,0,0,0,0,1
25408,0,0,0,0,0,0,0,0,0,0,1
25409,0,0,0,0,0,0,0,0,0,0,1
25410,0,0,0,0,0,0,0,0,0,0,1
25411,0,0,0,0,0,0,0,0,0,0,1
25412,0,0,0,0,0,0,0,0,0,0,1
25413,0,0,0,0,0,0,0,0,0,0,1
25414,0,0,0,0,0,0,0,0,0,0,1
25415,0,0,0,0,0,0,0,0,0,0,1
25416,0,0,0,0,0,0,0,0,0,0,1
25417,0,0,0,0,0,0,0,0,0,0,1
25418,0,0,0,0,0,0,0,0,0,0,1
25419,0,0,0,0,0,0,0,0,0,0,0
25420,0,0,0,0,0,0,0,0,0,0,1
25421,0,0,0,0,0,0,0,0,0,0,1
25422,0,0,0,0,0,0,0,0,0,0,1
25423,0,0,0,0,0,0,0,0,0,0,1
25424,0,0,0,0,0,0,0,0,0,0,1
25425,0,0,0,0,0,0,0,0,0,0,1
25426,0,0,0,0,0,0,0,0,0,0,1
25427,0,0,0,0,0,0,0,0,0,0,1
25428,0,0,0,0,0,0,0,0,0,0,0
25429,0,0,0,0,0,0,0,0,0,0,1
25430,0,0,0,0,0,0,0,0,0,0,1
25431,0,0,0,0,0,0,0,0,0,0,1
25432,0,0,0,0,0,0,0,0,0,0,1
25433,0,0,0,0,0,0,0,0,0,0,1
25434,0,0,0,0,0,0,0,0,0,0,1
25435,0,0,0,0,0,0,0,0,0,0,1
25436,0,0,0,0,0,0,0,0,0,0,1
25437,0,0,0,0,0,0,0,0,0,0,0
25438,0,0,0,0,0,0,0,0,0,0,0
25439,0,0,0,0,0,0,0,0,0,0,0
25440,0,0,0,0,0,0,0,0,0,0,0
25441,1,0,0,0,0,0,0,0,0,0,0
25442,1,0,0,0,0,0,0,0,0,0,0
25443,1,0,0,0,0,0,0,0,0,0,0
25444,1,0,0,0,0,0,0,0,0,0,0
25445,1,0,0,0,0,0,0,0,0,0,0
25446,1,0,0,0,0,0,0,0,0,0,0
25447,1,0,0,0,0,0,0,0,0,0,0
25448,1,0,0,0,0,0,0,0,0,0,0
25449,1,0,0,0,0,0,0,0,0,0,0
25450,1,0,0,0,0,0,0,0,0,0,0
25451,1,0,0,0,0,0,0,0,0,0,0
25452,1,0,0,0,0,0,0,0,0,0,0
25453,1,0,0,0,0,0,0,0,0,0,0
25454,1,0,0,0,0,0,0,0,0,0,0
25455,1,0,0,0,0,0,0,0,0,0,0
25456,1,0,0,0,0,0,0,0,0,0,0
25457,1,0,0,0,0,0,0,0,0,0,0
25458,1,0,0,0,0,0,0,0,0,0,0
25459,1,0,0,0,0,0,0,0,0,0,0
25460,1,0,0,0,0,0,0,0,0,0,0
25461,1,0,0,0,0,0,0,0,0,0,0
25462,1,0,0,0,0,0,0,0,0,0,0
25463,1,0,0,0,0,0,0,0,0,0,0
25464,1,0,0,0,0,0,0,0,0,0,0
25465,1,0,0,0,0,0,0,0,0,0,0
25466,1,0,0,0,0,0,0,0,0,0,0
25467,1,0,0,0,0,0,0,0,0,0,0
25468,1,0,0,0,0,0,0,0,0,0,0
25469,1,0,0,0,0,0,0,0,0,0,0
25470,1,0,0,0,0,0,0,0,0,0,0
25471,1,0,0,0,0,0,0,0,0,0,0
25472,1,0,0,0,0,0,0,0,0,0,0
25473,1,0,0,0,0,0,0,0,0,0,0
25474,1,0,0,0,0,0,0,0,0,0,0
25475,1,0,0,0,0,0,0,0,0,0,0
25476,1,0,0,0,0,0,0,0,0,0,0
25477,1,0,0,0,0,0,0,0,0,0,0
25478,1,0,0,0,0,0,0,0,0,0,0
25479,1,0,0,0,0,0,0,0,0,0,0
25480,1,0,0,0,0,0,0,0,0,0,0
25481,1,0,0,0,0,0,0,0,0,0,0
25482,1,0,0,0,0,0,0,0,0,0,0
25483,0,0,0,0,0,0,0,0,0,0,0
25484,0,0,0,0,0,0,0,0,0,0,0
25485,0,0,0,0,0,0,0,0,0,0,0
25486,1,0,0,0,0,0,0,0,0,0,0
25487,1,0,0,0,0,0,0,0,0,0,0
25488,1,0,0,0,0,0,0,0,0,0,0
25489,1,0,0,0,0,0,0,0,0,0,0
25490,1,0,0,0,0,0,0,0,0,0,0
25491,1,0,0,0,0,0,0,0,0,0,0
25492,1,0,0,0,0,0,0,0,0,0,0
25493,1,0,0,0,0,0,0,0,0,0,0
25494,1,0,0,0,0,0,0,0,0,0,0
25495,1,0,0,0,0,0,0,0,0,0,0
25496,1,0,0,0,0,0,0,0,0,0,0
25497,1,0,0,0,0,0,0,0,0,0,0
25498,1,0,0,0,0,0,0,0,0,0,0
25499,1,0,0,0,0,0,0,0,0,0,0
25500,1,0,0,0,0,0,0,0,0,0,0
25501,1,0,0,0,0,0,0,0,0,0,0
25502,1,0,0,0,0,0,0,0,0,0,0
25503,1,0,0,0,0,0,0,0,0,0,0
25504,1,0,0,0,0,0,0,0,0,0,0
25505,1,0,0,0,0,0,0,0,0,0,0
25506,1,0,0,0,0,0,0,0,0,0,0
25507,1,0,0,0,0,0,0,0,0,0,0
25508,1,0,0,0,0,0,0,0,0,0,0
25509,1,0,0,0,0,0,0,0,0,0,0
25510,1,0,0,0,0,0,0,0,0,0,0
25511,1,0,0,0,0,0,0,0,0,0,0
25512,1,0,0,0,0,0,0,0,0,0,0
25513,1,0,0,0,0,0,0,0,0,0,0
25514,1,0,0,0,0,0,0,0,0,0,0
25515,1,0,0,0,0,0,0,0,0,0,0
25516,1,0,0,0,0,0,0,0,0,0,0
25517,1,0,0,0,0,0,0,0,0,0,0
25518,1,0,0,0,0,0,0,0,0,0,0
25519,1,0,0,0,0,0,0,0,0,0,0
25520,1,0,0,0,0,0,0,0,0,0,0
25521,1,0,0,0,0,0,0,0,0,0,0
25522,1,0,0,0,0,0,0,0,0,0,0
25523,1,0,0,0,0,0,0,0,0,0,0
25524,1,0,0,0,0,0,0,0,0,0,0
25525,1,0,0,0,0,0,0,0,0,0,0
25526,1,0,0,0,0,0,0,0,0,0,0
25527,1,0,0,0,0,0,0,0,0,0,0
25528,1,0,0,0,0,0,0,0,0,0,0
25529,1,0,0,0,0,0,0,0,0,0,0
25530,1,0,0,0,0,0,0,0,0,0,0
25531,1,0,0,0,0,0,0,0,0,0,0
25532,1,0,0,0,0,0,0,0,0,0,0
25533,1,0,0,0,0,0,0,0,0,0,0
25534,1,0,0,0,0,0,0,0,0,0,0
25535,1,0,0,0,0,0,0,0,0,0,0
25536,1,0,0,0,0,0,0,0,0,0,0
25537,1,0,0,0,0,0,0,0,0,0,0
25538,1,0,0,0,0,0,0,0,0,0,0
25539,1,0,0,0,0,0,0,0,0,0,0
25540,1,0,0,0,0,0,0,0,0,0,0
25541,1,0,0,0,0,0,0,0,0,0,0
25542,1,0,0,0,0,0,0,0,0,0,0
25543,1,0,0,0,0,0,0,0,0,0,0
25544,0,0,0,0,0,0,0,0,0,0,0
25545,0,0,0,0,0,0,0,0,0,0,0
25546,0,0,0,0,0,0,0,0,0,0,0
25547,1,0,0,0,0,0,0,0,0,0,0
25548,1,0,0,0,0,0,0,0,0,0,0
25549,1,0,0,0,0,0,0,0,0,0,0
25550,1,0,0,0,0,0,0,0,0,0,0
25551,1,0,0,0,0,0,0,0,0,0,0
25552,1,0,0,0,0,0,0,0,0,0,0
25553,1,0,0,0,0,0,0,0,0,0,0
25554,1,0,0,0,0,0,0,0,0,0,0
25555,1,0,0,0,0,0,0,0,0,0,0
25556,1,0,0,0,0,0,0,0,0,0,0
25557,1,0,0,0,0,0,0,0,0,0,0
25558,1,0,0,0,0,0,0,0,0,0,0
25559,1,0,0,0,0,0,0,0,0,0,0
25560,1,0,0,0,0,0,0,0,0,0,0
25561,1,0,0,0,0,0,0,0,0,0,0
25562,1,0,0,0,0,0,0,0,0,0,0
25563,1,0,0,0,0,0,0,0,0,0,0
25564,1,0,0,0,0,0,0,0,0,0,0
25565,1,0,0,0,0,0,0,0,0,0,0
25566,1,0,0,0,0,0,0,0,0,0,0
25567,1,0,0,0,0,0,0,0,0,0,0
25568,1,0,0,0,0,0,0,0,0,0,0
25569,1,0,0,0,0,0,0,0,0,0,0
25570,1,0,0,0,0,0,0,0,0,0,0
25571,1,0,0,0,0,0,0,0,0,0,0
25572,1,0,0,0,0,0,0,0,0,0,0
25573,1,0,0,0,0,0,0,0,0,0,0
25574,1,0,0,0,0,0,0,0,0,0,0
25575,1,0,0,0,0,0,0,0,0,0,0
25576,1,0,0,0,0,0,0,0,0,0,0
25577,1,0,0,0,0,0,0,0,0,0,0
25578,1,0,0,0,0,0,0,0,0,0,0
25579,1,0,0,0,0,0,0,0,0,0,0
25580,1,0,0,0,0,0,0,0,0,0,0
25581,1,0,0,0,0,0,0,0,0,0,0
25582,1,0,0,0,0,0,0,0,0,0,0
25583,1,0,0,0,0,0,0,0,0,0,0
25584,1,0,0,0,0,0,0,0,0,0,0
25585,1,0,0,0,0,0,0,0,0,0,0
25586,1,0,0,0,0,0,0,0,0,0,0
25587,1,0,0,0,0,0,0,0,0,0,0
25588,1,0,0,0,0,0,0,0,0,0,0
25589,1,0,0,0,0,0,0,0,0,0,0
25590,1,0,0,0,0,0,0,0,0,0,0
25591,1,0,0,0,0,0,0,0,0,0,0
25592,1,0,0,0,0,0,0,0,0,0,0
25593,1,0,0,0,0,0,0,0,0,0,0
25594,1,0,0,0,0,0,0,0,0,0,0
25595,1,0,0,0,0,0,0,0,0,0,0
25596,1,0,0,0,0,0,0,0,0,0,0
25597,1,0,0,0,0,0,0,0,0,0,0
25598,1,0,0,0,0,0,0,0,0,0,0
25599,1,0,0,0,0,0,0,0,0,0,0
25600,1,0,0,0,0,0,0,0,0,0,0
25601,1,0,0,0,0,0,0,0,0,0,0
25602,1,0,0,0,0,0,0,0,0,0,0
25603,1,0,0,0,0,0,0,0,0,0,0
25604,1,0,0,0,0,0,0,0,0,0,0
25605,1,0,0,0,0,0,0,0,0,0,0
25606,1,0,0,0,0,0,0,0,0,0,0
25607,1,0,0,0,0,0,0,0,0,0,0
25608,1,0,0,0,0,0,0,0,0,0,0
25609,1,0,0,0,0,0,0,0,0,0,0
25610,1,0,0,0,0,0,0,0,0,0,0
25611,1,0,0,0,0,0,0,0,0,0,0
25612,1,0,0,0,0,0,0,0,0,0,0
25613,1,0,0,0,0,0,0,0,0,0,0
25614,1,0,0,0,0,0,0,0,0,0,0
25615,1,0,0,0,0,0,0,0,0,0,0
25616,1,0,0,0,0,0,0,0,0,0,0
25617,1,0,0,0,0,0,0,0,0,0,0
25618,1,0,0,0,0,0,0,0,0,0,0
25619,1,0,0,0,0,0,0,0,0,0,0
25620,1,0,0,0,0,0,0,0,0,0,0
25621,1,0,0,0,0,0,0,0,0,0,0
25622,0,0,0,0,0,0,0,0,0,0,0
25623,0,0,0,0,0,0,0,0,0,0,0
25624,0,0,0,0,0,0,0,0,0,0,0
25625,0,0,0,0,0,0,0,0,0,0,0
25626,0,0,0,0,0,0,0,0,0,0,0
25627,0,0,0,0,0,0,0,0,0,0,0
25628,1,0,0,0,0,0,0,0,0,0,0
25629,1,0,0,0,0,0,0,0,0,0,0
25630,1,0,0,0,0,0,0,0,0,0,0
25631,1,0,0,0,0,0,0,0,0,0,0
25632,1,0,0,0,0,0,0,0,0,0,0
25633,1,0,0,0,0,0,0,0,0,0,0
25634,1,0,0,0,0,0,0,0,0,0,0
25635,1,0,0,0,0,0,0,0,0,0,0
25636,1,0,0,0,0,0,0,0,0,0,0
25637,1,0,0,0,0,0,0,0,0,0,0
25638,1,0,0,0,0,0,0,0,0,0,0
25639,1,0,0,0,0,0,0,0,0,0,0
25640,1,0,0,0,0,0,0,0,0,0,0
25641,1,0,0,0,0,0,0,0,0,0,0
25642,1,0,0,0,0,0,0,0,0,0,0
25643,1,0,0,0,0,0,0,0,0,0,0
25644,1,0,0,0,0,0,0,0,0,0,0
25645,1,0,0,0,0,0,0,0,0,0,0
25646,1,0,0,0,0,0,0,0,0,0,0
25647,1,0,0,0,0,0,0,0,0,0,0
25648,1,0,0,0,0,0,0,0,0,0,0
25649,1,0,0,0,0,0,0,0,0,0,0
25650,1,0,0,0,0,0,0,0,0,0,0
25651,1,0,0,0,0,0,0,0,0,0,0
25652,1,0,0,0,0,0,0,0,0,0,0
25653,1,0,0,0,0,0,0,0,0,0,0
25654,1,0,0,0,0,0,0,0,0,0,0
25655,1,0,0,0,0,0,0,0,0,0,0
25656,1,0,0,0,0,0,0,0,0,0,0
25657,1,0,0,0,0,0,0,0,0,0,0
25658,1,0,0,0,0,0,0,0,0,0,0
25659,1,0,0,0,0,0,0,0,0,0,0
25660,1,0,0,0,0,0,0,0,0,0,0
25661,1,0,0,0,0,0,0,0,0,0,0
25662,1,0,0,0,0,0,0,0,0,0,0
25663,1,0,0,0,0,0,0,0,0,0,0
25664,1,0,0,0,0,0,0,0,0,0,0
25665,1,0,0,0,0,0,0,0,0,0,0
25666,1,0,0,0,0,0,0,0,0,0,0
25667,1,0,0,0,0,0,0,0,0,0,0
25668,1,0,0,0,0,0,0,0,0,0,0
25669,1,0,0,0,0,0,0,0,0,0,0
25670,1,0,0,0,0,0,0,0,0,0,0
25671,1,0,0,0,0,0,0,0,0,0,0
25672,1,0,0,0,0,0,0,0,0,0,0
25673,1,0,0,0,0,0,0,0,0,0,0
25674,1,0,0,0,0,0,0,0,0,0,0
25675,1,0,0,0,0,0,0,0,0,0,0
25676,1,0,0,0,0,0,0,0,0,0,0
25677,1,0,0,0,0,0,0,0,0,0,0
25678,1,0,0,0,0,0,0,0,0,0,0
25679,1,0,0,0,0,0,0,0,0,0,0
25680,1,0,0,0,0,0,0,0,0,0,0
25681,1,0,0,0,0,0,0,0,0,0,0
25682,1,0,0,0,0,0,0,0,0,0,0
25683,1,0,0,0,0,0,0,0,0,0,0
25684,1,0,0,0,0,0,0,0,0,0,0
25685,1,0,0,0,0,0,0,0,0,0,0
25686,1,0,0,0,0,0,0,0,0,0,0
25687,1,0,0,0,0,0,0,0,0,0,0
25688,1,0,0,0,0,0,0,0,0,0,0
25689,1,0,0,0,0,0,0,0,0,0,0
25690,1,0,0,0,0,0,0,0,0,0,0
25691,1,0,0,0,0,0,0,0,0,0,0
25692,1,0,0,0,0,0,0,0,0,0,0
25693,1,0,0,0,0,0,0,0,0,0,0
25694,1,0,0,0,0,0,0,0,0,0,0
25695,1,0,0,0,0,0,0,0,0,0,0
25696,1,0,0,0,0,0,0,0,0,0,0
25697,1,0,0,0,0,0,0,0,0,0,0
25698,1,0,0,0,0,0,0,0,0,0,0
25699,1,0,0,0,0,0,0,0,0,0,0
25700,1,0,0,0,0,0,0,0,0,0,0
25701,1,0,0,0,0,0,0,0,0,0,0
25702,1,0,0,0,0,0,0,0,0,0,0
25703,1,0,0,0,0,0,0,0,0,0,0
25704,1,0,0,0,0,0,0,0,0,0,0
25705,1,0,0,0,0,0,0,0,0,0,0
25706,1,0,0,0,0,0,0,0,0,0,0
25707,1,0,0,0,0,0,0,0,0,0,0
25708,1,0,0,0,0,0,0,0,0,0,0
25709,1,0,0,0,0,0,0,0,0,0,0
25710,1,0,0,0,0,0,0,0,0,0,0
25711,0,0,0,0,0,0,0,0,0,0,0
25712,0,0,0,0,0,0,0,0,0,0,0
25713,0,0,0,0,0,0,0,0,0,0,0
25714,0,0,0,0,0,0,0,0,0,0,0
25715,0,0,0,0,0,0,0,0,0,0,0
25716,0,0,0,0,0,0,0,0,0,0,0
25717,0,0,0,0,0,0,0,0,0,0,0
25718,1,0,0,0,0,0,0,0,0,0,0
25719,1,0,0,0,0,0,0,0,0,0,0
25720,1,0,0,0,0,0,0,0,0,0,0
25721,1,0,0,0,0,0,0,0,0,0,0
25722,1,0,0,0,0,0,0,0,0,0,0
25723,1,0,0,0,0,0,0,0,0,0,0
25724,1,0,0,0,0,0,0,0,0,0,0
25725,1,0,0,0,0,0,0,0,0,0,0
25726,1,0,0,0,0,0,0,0,0,0,0
25727,1,0,0,0,0,0,0,0,0,0,0
25728,1,0,0,0,0,0,0,0,0,0,0
25729,1,0,0,0,0,0,0,0,0,0,0
25730,1,0,0,0,0,0,0,0,0,0,0
25731,1,0,0,0,0,0,0,0,0,0,0
25732,1,0,0,0,0,0,0,0,0,0,0
25733,1,0,0,0,0,0,0,0,0,0,0
25734,1,0,0,0,0,0,0,0,0,0,0
25735,1,0,0,0,0,0,0,0,0,0,0
25736,1,0,0,0,0,0,0,0,0,0,0
25737,1,0,0,0,0,0,0,0,0,0,0
25738,1,0,0,0,0,0,0,0,0,0,0
25739,1,0,0,0,0,0,0,0,0,0,0
25740,1,0,0,0,0,0,0,0,0,0,0
25741,1,0,0,0,0,0,0,0,0,0,0
25742,1,0,0,0,0,0,0,0,0,0,0
25743,1,0,0,0,0,0,0,0,0,0,0
25744,1,0,0,0,0,0,0,0,0,0,0
25745,1,0,0,0,0,0,0,0,0,0,0
25746,1,0,0,0,0,0,0,0,0,0,0
25747,1,0,0,0,0,0,0,0,0,0,0
25748,1,0,0,0,0,0,0,0,0,0,0
25749,1,0,0,0,0,0,0,0,0,0,0
25750,1,0,0,0,0,0,0,0,0,0,0
25751,1,0,0,0,0,0,0,0,0,0,0
25752,1,0,0,0,0,0,0,0,0,0,0
25753,1,0,0,0,0,0,0,0,0,0,0
25754,1,0,0,0,0,0,0,0,0,0,0
25755,1,0,0,0,0,0,0,0,0,0,0
25756,1,0,0,0,0,0,0,0,0,0,0
25757,1,0,0,0,0,0,0,0,0,0,0
25758,1,0,0,0,0,0,0,0,0,0,0
25759,1,0,0,0,0,0,0,0,0,0,0
25760,1,0,0,0,0,0,0,0,0,0,0
25761,1,0,0,0,0,0,0,0,0,0,0
25762,1,0,0,0,0,0,0,0,0,0,0
25763,1,0,0,0,0,0,0,0,0,0,0
25764,1,0,0,0,0,0,0,0,0,0,0
25765,1,0,0,0,0,0,0,0,0,0,0
